COUNTY,STATE,POPEST2019,BEDS,HELIPADS,NONPROF,PRIVATE,GOVERNM,LAT,LON
Indian River County,Florida,159923,612.0,2,1,2,0,27.7041555,-80.58944220000002
Jackson County,Florida,46414,87.0,1,0,1,1,30.8013861,-85.2063186
Jefferson County,Florida,14246,0.0,0,0,0,0,30.3949531,-83.93265759999998
Lafayette County,Florida,8422,0.0,0,0,0,0,29.9978185,-83.2221527
Lake County,Florida,367118,943.0,3,4,0,1,28.7006859,-81.78994
Lee County,Florida,770577,2240.0,5,0,3,4,26.5999265,-81.8823135
Leon County,Florida,293582,1208.0,2,1,4,0,30.4683062,-84.2549068
Levy County,Florida,41503,40.0,1,0,1,0,29.3008632,-82.7824592
Liberty County,Florida,8354,0.0,0,0,0,0,30.250694300000006,-84.89559890000002
Madison County,Florida,18493,25.0,1,1,0,0,30.4514352,-83.45245240000001
Manatee County,Florida,403253,806.0,3,0,5,0,27.521393300000003,-82.38015659999998
Marion County,Florida,365579,919.0,3,0,6,1,29.2182454,-82.0626948
Martin County,Florida,161000,558.0,1,2,2,0,27.067371100000006,-80.3994412
Miami-Dade County,Florida,2716940,10243.0,16,18,17,1,25.6364246,-80.4989467
Monroe County,Florida,74228,148.0,3,2,2,0,25.0405135,-80.8337157
Nassau County,Florida,88625,54.0,1,1,0,0,30.662432899999995,-81.7707334
Okaloosa County,Florida,210738,673.0,6,0,5,1,30.6765961,-86.6037748
Okeechobee County,Florida,42168,100.0,1,0,1,0,27.3923408,-80.8873655
Orange County,Florida,1393452,4751.0,11,8,5,3,28.5421109,-81.3790304
Osceola County,Florida,375751,997.0,5,2,4,0,28.0443842,-81.1437541
Palm Beach County,Florida,1496770,4993.0,13,5,11,2,26.6279798,-80.44941740000002
Pasco County,Florida,553947,1440.0,6,5,5,0,28.2996183,-82.4522702
Pinellas County,Florida,974996,4229.0,9,9,8,1,27.8778904,-82.7329309
Polk County,Florida,724777,1793.0,5,3,3,0,27.9448537,-81.72687890000002
Putnam County,Florida,74521,99.0,1,0,1,0,29.626615500000003,-81.72305490000002
St. Johns County,Florida,264672,335.0,1,1,0,0,29.9032284,-81.4145468
St. Lucie County,Florida,328297,986.0,4,1,3,0,27.3900897,-80.457904
Santa Rosa County,Florida,184313,385.0,3,3,1,0,30.6964502,-87.00975240000002
Sarasota County,Florida,433742,1618.0,2,0,5,1,27.1813609,-82.3609195
Seminole County,Florida,471826,965.0,4,1,4,0,28.722582899999995,-81.23536829999998
Sumter County,Florida,132420,339.0,1,1,1,0,28.6689748,-82.076402
Suwannee County,Florida,44417,15.0,1,1,0,0,30.2101192,-82.9873377
Taylor County,Florida,21569,96.0,2,0,1,0,30.0926733,-83.6377926
Union County,Florida,15237,217.0,1,0,1,1,30.044304,-82.39544790000002
Volusia County,Florida,553284,2042.0,5,4,1,4,29.0533409,-81.13107609999999
Wakulla County,Florida,33739,0.0,0,0,0,0,30.1480038,-84.3543512
Walton County,Florida,74071,108.0,1,1,1,0,30.6204939,-86.19126779999998
Washington County,Florida,25473,59.0,1,0,1,0,30.6009343,-85.6762025
Appling County,Georgia,18386,49.0,1,0,0,1,31.7771435,-82.2996274
Atkinson County,Georgia,8165,0.0,0,0,0,0,31.3030105,-82.88393620000002
Bacon County,Georgia,11164,47.0,1,1,0,0,31.5555512,-82.4442559
Baker County,Georgia,3038,0.0,0,0,0,0,31.3439196,-84.4555346
Baldwin County,Georgia,44890,340.0,0,0,0,1,33.0869398,-83.26332159999998
Banks County,Georgia,19234,0.0,0,0,0,0,34.3378598,-83.4970026
Barrow County,Georgia,83240,56.0,1,0,1,0,33.9848611,-83.69964820000001
Bartow County,Georgia,107738,80.0,0,0,1,0,34.2394683,-84.84069840000002
Ben Hill County,Georgia,16700,75.0,1,0,0,1,31.7462726,-83.23558790000001
Berrien County,Georgia,19397,63.0,0,0,1,0,31.2561376,-83.2443709
Bibb County,Georgia,153159,1294.0,2,2,4,1,32.8095879,-83.694562
Bleckley County,Georgia,12873,25.0,0,0,0,0,32.4305311,-83.3311795
Brantley County,Georgia,19109,0.0,0,0,0,0,31.1928547,-81.9943569
Brooks County,Georgia,15457,25.0,0,1,0,0,30.8336559,-83.5958387
Bryan County,Georgia,39627,0.0,0,0,0,0,32.003488899999994,-81.4241017
Bulloch County,Georgia,79608,190.0,1,0,2,0,32.3846338,-81.74483199999997
Burke County,Georgia,22383,40.0,1,0,1,0,33.0482247,-81.9575983
Butts County,Georgia,24936,25.0,1,0,1,0,33.2825083,-83.9548161
Calhoun County,Georgia,6189,25.0,0,0,1,0,31.5311784,-84.614328
Camden County,Georgia,54666,40.0,1,0,0,1,30.9298212,-81.6225075
Candler County,Georgia,10803,25.0,1,0,0,1,32.4146577,-82.0930776
Carroll County,Georgia,119992,344.0,2,0,0,2,33.558800500000004,-85.0641272
Catoosa County,Georgia,67580,185.0,0,0,0,1,34.891113700000005,-85.131315
Charlton County,Georgia,13392,0.0,1,0,0,1,30.877538800000004,-82.11858470000001
Chatham County,Georgia,289430,1717.0,2,2,4,1,31.9668887,-81.0626008
Chattahoochee County,Georgia,10907,57.0,0,0,0,1,32.3320278,-84.79397990000002
Chattooga County,Georgia,24789,31.0,0,0,1,0,34.462093100000004,-85.3660518
Cherokee County,Georgia,258773,79.0,1,1,0,0,34.239126500000005,-84.4720272
Clarke County,Georgia,128331,574.0,2,2,1,0,33.9404278,-83.37304904988295
Clay County,Georgia,2834,0.0,0,0,0,0,31.573818100000004,-84.9800814
Clayton County,Georgia,292256,558.0,3,3,0,0,33.5204959,-84.3591713
Clinch County,Georgia,6618,25.0,1,0,0,0,30.8938781,-82.6923467
Cobb County,Georgia,760141,1274.0,3,5,0,0,33.9373948,-84.57320059999998
Coffee County,Georgia,43273,88.0,1,1,0,0,31.5301809,-82.8405691
Colquitt County,Georgia,45600,158.0,1,0,1,1,31.1803601,-83.7696152
Columbia County,Georgia,156714,0.0,0,0,0,0,33.5313102,-82.25639790000002
Cook County,Georgia,17270,60.0,0,0,1,0,31.1455115,-83.4331569
Coweta County,Georgia,148509,211.0,1,1,2,0,33.3500656,-84.75457340000001
Crawford County,Georgia,12404,0.0,0,0,0,0,32.7212675,-83.9825337
Crisp County,Georgia,22372,73.0,0,0,0,0,31.915226500000006,-83.77776999999998
Dade County,Georgia,16116,13.0,0,1,0,0,34.8722084,-85.4998791
Dawson County,Georgia,26108,0.0,0,0,0,0,34.407708500000005,-84.1356771
Decatur County,Georgia,26404,80.0,1,0,0,1,30.8736613,-84.5740953
DeKalb County,Georgia,759297,2604.0,3,7,3,2,33.75756129999999,-84.21865079999998
Dodge County,Georgia,20605,94.0,0,0,0,1,32.150651399999994,-83.1520134
Dooly County,Georgia,13390,47.0,0,0,0,0,32.1542383,-83.82538170000002
Dougherty County,Georgia,87956,939.0,1,2,0,0,31.5426984,-84.19608290000002
Douglas County,Georgia,146343,192.0,1,1,0,0,33.6995565,-84.7622973
Early County,Georgia,10190,25.0,0,0,0,0,31.3466656,-84.93508940000002
Echols County,Georgia,4006,0.0,0,0,0,0,30.696802500000004,-82.9078762
Effingham County,Georgia,64296,25.0,1,0,1,1,32.3419626,-81.338687
Elbert County,Georgia,19194,52.0,1,0,0,1,34.119431799999994,-82.8408412
Emanuel County,Georgia,22646,72.0,1,0,0,1,32.6078163,-82.2922815
Evans County,Georgia,10654,49.0,1,0,0,1,32.1613648,-81.8980725
Fannin County,Georgia,26188,50.0,1,0,1,0,34.886795500000005,-84.2715585
Fayette County,Georgia,114421,157.0,1,0,0,0,33.3899269,-84.49537629999998
Floyd County,Georgia,98498,910.0,0,2,1,1,34.2421984,-85.2229248
Forsyth County,Georgia,244252,187.0,1,1,0,0,34.235309,-84.13356440000003
Franklin County,Georgia,23349,271.0,1,1,2,0,34.36786420000001,-83.21565749999998
Fulton County,Georgia,1063937,4902.0,13,8,7,1,34.0580391,-84.29612829999998
Gilmer County,Georgia,31369,50.0,0,0,0,0,34.685978799999994,-84.452696
Glascock County,Georgia,2971,0.0,0,0,0,0,33.2168832,-82.6112005
Glynn County,Georgia,85292,401.0,1,0,1,0,31.2171726,-81.5012681
Gordon County,Georgia,57963,80.0,1,1,0,0,34.5019651,-84.89863079999998
Grady County,Georgia,24633,60.0,0,0,0,1,30.867067,-84.23229429999998
Greene County,Georgia,18324,74.0,1,2,0,0,33.5492988,-83.1660939
Gwinnett County,Georgia,936250,847.0,2,2,1,0,33.9566869,-84.02274670000001
Habersham County,Georgia,45328,53.0,1,0,0,1,34.6270741,-83.5016755
Hall County,Georgia,204441,557.0,2,1,0,0,34.2905901,-83.81940279999998
Hancock County,Georgia,8457,0.0,0,0,0,0,33.259656,-82.99881369550488
Haralson County,Georgia,29792,25.0,0,1,0,0,33.7812701,-85.2001291
Harris County,Georgia,35236,0.0,0,0,0,0,32.7251788,-84.9104641
Hart County,Georgia,26205,82.0,0,0,0,1,34.3410525,-82.9503277
Heard County,Georgia,11923,0.0,0,0,0,0,33.2786225,-85.113782
Henry County,Georgia,234561,265.0,1,0,1,1,33.4519942,-84.13677709999997
Houston County,Georgia,157863,276.0,0,1,0,0,32.465975199999995,-83.631394
Irwin County,Georgia,9416,34.0,0,0,0,1,31.5730108,-83.2624513
Jackson County,Georgia,72977,257.0,1,0,1,0,34.1282559,-83.5753386
Jasper County,Georgia,14219,17.0,0,1,0,0,33.3254635,-83.6868559
Jeff Davis County,Georgia,15115,25.0,1,0,0,1,31.774687,-82.68007320000002
Jefferson County,Georgia,15362,37.0,1,0,0,1,33.0380388,-82.436141
Jenkins County,Georgia,8676,25.0,0,0,1,0,32.7793141,-81.9613566
Johnson County,Georgia,9643,0.0,0,0,0,0,32.6938608,-82.63748709999999
Jones County,Georgia,28735,0.0,0,0,0,0,33.013767349999995,-83.55685493914591
Lamar County,Georgia,19077,0.0,0,0,0,0,33.0649401,-84.14459520000003
Lanier County,Georgia,10423,25.0,0,1,0,0,31.029016,-83.0768357
Laurens County,Georgia,47546,368.0,1,0,1,1,32.4239975,-82.9388938
Lee County,Georgia,29992,0.0,0,0,0,0,31.7620158,-84.13462120000001
Liberty County,Georgia,61435,25.0,2,0,0,2,31.8031632,-81.483441
Lincoln County,Georgia,7921,0.0,0,0,0,0,33.787667299999995,-82.4508165
Long County,Georgia,19559,0.0,0,0,0,0,31.7704898,-81.753725
Lowndes County,Georgia,117406,475.0,1,0,1,0,30.8195619,-83.2628255
Lumpkin County,Georgia,33610,49.0,0,0,0,1,34.5546076,-83.9926806
McDuffie County,Georgia,21312,72.0,1,0,0,2,33.4631845,-82.4830204
McIntosh County,Georgia,14378,0.0,0,0,0,0,31.4979689,-81.3921575
Macon County,Georgia,12947,49.0,0,0,1,0,32.3421453,-84.0468847
Madison County,Georgia,29880,0.0,0,0,0,0,34.1307533,-83.1817407
Marion County,Georgia,8359,0.0,0,0,0,0,32.34732630000001,-84.5282597
Meriwether County,Georgia,21167,188.0,0,0,0,1,33.0373582,-84.6717803
Miller County,Georgia,5718,25.0,0,0,0,1,31.1591063,-84.737836
Mitchell County,Georgia,21863,23.0,0,0,0,1,31.260569,-84.17967403645719
Monroe County,Georgia,27578,25.0,1,0,0,1,33.0142344,-83.9044159
Montgomery County,Georgia,9172,0.0,0,0,0,0,32.0839135,-82.539273
Morgan County,Georgia,19276,41.0,0,0,0,1,33.579319299999995,-83.5051522
Murray County,Georgia,40096,42.0,1,0,0,0,34.785186100000004,-84.7352262
Muscogee County,Georgia,195769,1374.0,2,2,3,1,32.4840651,-84.8502167
Newton County,Georgia,111744,97.0,1,0,1,0,33.5715512,-83.8446101
Oconee County,Georgia,40280,0.0,0,0,0,0,33.829578999999995,-83.42759179999999
Oglethorpe County,Georgia,15259,0.0,0,0,0,0,33.8702684,-83.1049381
Paulding County,Georgia,168667,299.0,2,2,0,0,33.8908526,-84.85691609999998
Peach County,Georgia,27546,50.0,1,1,0,2,32.5543462,-83.8350733
Pickens County,Georgia,32591,48.0,0,1,0,0,34.4630619,-84.4682402
Pierce County,Georgia,19465,0.0,0,0,0,0,31.3430068,-82.2352189
Pike County,Georgia,18962,0.0,0,0,0,0,33.081484,-84.39694809999997
Polk County,Georgia,42613,71.0,1,0,2,0,33.9981581,-85.1567475
Pulaski County,Georgia,11137,49.0,0,0,0,0,32.2330518,-83.46744040000002
Putnam County,Georgia,22119,25.0,1,0,0,1,33.3231504,-83.3414172
Quitman County,Georgia,2299,0.0,0,0,0,0,31.8769847,-85.0154412
Rabun County,Georgia,17137,25.0,0,0,0,1,34.8796123,-83.42513570000001
Randolph County,Georgia,6778,25.0,0,0,0,0,31.7620266,-84.7468429
Richmond County,Georgia,202518,2470.0,4,1,4,6,33.385076,-82.09207958530699
Rockdale County,Georgia,90896,146.0,1,0,1,0,33.6430283,-84.0322064
Schley County,Georgia,5257,0.0,0,0,0,0,32.2478949,-84.3175516
Screven County,Georgia,13966,25.0,0,0,1,0,32.7623379,-81.6272037
Seminole County,Georgia,8090,65.0,1,1,0,0,30.951849,-84.8789094
Spalding County,Georgia,66703,160.0,1,0,1,0,33.2591296,-84.2770865
Stephens County,Georgia,25925,96.0,1,0,0,1,34.551190000000005,-83.2976462
Stewart County,Georgia,6621,25.0,0,0,0,1,32.0732743,-84.8483149
Sumter County,Georgia,29524,219.0,1,0,1,0,32.0485072,-84.1862464
Talbot County,Georgia,6195,0.0,0,0,0,0,32.6984691,-84.505404
Taliaferro County,Georgia,1537,0.0,0,0,0,0,33.58203820000001,-82.90436609999998
Tattnall County,Georgia,25286,25.0,1,0,1,0,32.0252793,-82.0580692
Taylor County,Georgia,8020,0.0,0,1,0,0,32.556921,-84.23951540000002
Telfair County,Georgia,15860,0.0,0,0,0,0,31.9182328,-82.9339377
Terrell County,Georgia,8531,0.0,0,0,0,0,31.7615999,-84.4410234
Thomas County,Georgia,44451,664.0,0,0,0,1,30.8686259,-83.9471866
Tift County,Georgia,40644,191.0,0,0,0,1,31.45874595,-83.51792416411273
Toombs County,Georgia,26830,57.0,1,0,0,0,32.1296839,-82.3299928
Towns County,Georgia,12037,25.0,1,0,0,0,34.8971655,-83.7182775
Treutlen County,Georgia,6901,0.0,0,0,0,0,32.396097999999995,-82.5666186
Troup County,Georgia,69922,276.0,0,0,0,1,33.0237625,-85.0254022
Turner County,Georgia,7985,0.0,0,0,0,0,31.7031592,-83.62144079999999
Twiggs County,Georgia,8120,0.0,0,0,0,0,32.6467914,-83.4351636
Union County,Georgia,24511,45.0,1,0,0,1,34.8180274,-83.99039690000002
Upson County,Georgia,26320,115.0,0,0,0,0,32.864106199999995,-84.2904968
Walker County,Georgia,69761,0.0,0,0,0,0,34.7418605,-85.3209686
Walton County,Georgia,94593,192.0,2,0,1,0,33.762884,-83.740416
Ware County,Georgia,35734,284.0,1,0,0,0,31.1727229,-82.4829338
Warren County,Georgia,5254,0.0,0,0,0,0,33.4120461,-82.694643
Washington County,Georgia,20374,116.0,1,0,0,1,32.9619979,-82.7748026
Wayne County,Georgia,29927,88.0,1,0,0,0,31.5675304,-81.9131554
Webster County,Georgia,2607,0.0,0,0,0,0,32.050618,-84.5473105
Wheeler County,Georgia,7855,25.0,0,1,0,0,32.112996,-82.7567324
White County,Georgia,30798,0.0,0,0,0,0,34.6322605,-83.75960409999998
Whitfield County,Georgia,104628,282.0,0,0,0,0,34.7969288,-84.9745026
Wilcox County,Georgia,8635,0.0,0,0,0,0,31.960784000000004,-83.4379708
Wilkes County,Georgia,9777,25.0,0,0,0,1,33.7898432,-82.7385978
Wilkinson County,Georgia,8954,0.0,0,0,0,0,32.792499400000004,-83.1623561
Worth County,Georgia,20247,25.0,1,1,0,0,31.524179,-83.87128009999998
Hawaii County,Hawaii,201513,504.0,3,2,0,4,19.58955475,-155.44869830348483
Honolulu County,Hawaii,974563,2459.0,4,13,0,4,21.468151,-157.960511
Kalawao County,Hawaii,86,0.0,0,0,0,0,21.1965413,-156.96662080000004
Kauai County,Hawaii,72293,144.0,0,1,0,1,22.0557204,-159.49451090000005
Maui County,Hawaii,167417,258.0,1,1,0,3,20.7580586,-156.31052319999995
Ada County,Idaho,481587,1354.0,2,4,5,1,43.4136539,-116.2367421
Adams County,Idaho,4294,0.0,0,0,0,0,44.8677448,-116.4572399
Bannock County,Idaho,87808,219.0,1,0,2,0,42.6936188,-112.2506044
Bear Lake County,Idaho,6125,21.0,1,0,0,1,42.21721229999999,-111.3198808
Benewah County,Idaho,9298,19.0,1,0,0,1,47.2162961,-116.6654616
Bingham County,Idaho,46811,153.0,1,2,0,1,43.1881598,-112.3598354
Blaine County,Idaho,23021,25.0,1,1,0,0,43.3336455,-113.8808311
Boise County,Idaho,7831,0.0,0,0,0,0,43.9873519,-115.7390188
Bonner County,Idaho,45739,25.0,1,1,0,0,48.2663565,-116.5952716
Bonneville County,Idaho,119062,332.0,2,1,1,0,43.3993844,-111.4752257
Boundary County,Idaho,12245,20.0,1,0,0,1,48.7846346,-116.4339511
Butte County,Idaho,2597,14.0,1,0,0,1,43.6989304,-113.2210324
Camas County,Idaho,1106,0.0,0,0,0,0,43.4064019,-114.8070143
Canyon County,Idaho,229849,302.0,1,1,1,0,43.6435692,-116.7017144
Caribou County,Idaho,7155,25.0,1,0,0,1,42.780196,-111.6052607
Cassia County,Idaho,24030,25.0,1,1,0,0,42.22193060000001,-113.5777087
Clark County,Idaho,845,0.0,0,0,0,0,44.27619960000001,-112.361997
Clearwater County,Idaho,8756,83.0,1,1,0,1,46.7108188,-115.658248
Custer County,Idaho,4315,0.0,0,0,0,0,44.2339362,-114.2286662
Elmore County,Idaho,27511,25.0,1,1,0,0,43.3073766,-115.5411027
Franklin County,Idaho,13876,20.0,1,0,0,1,42.1093652,-111.8203389
Fremont County,Idaho,13099,0.0,0,0,0,0,44.2309391,-111.4218314
Gem County,Idaho,18112,16.0,1,0,0,1,44.0123019,-116.3846609
Gooding County,Idaho,15179,18.0,1,1,0,0,43.0031041,-114.8286924
Idaho County,Idaho,16667,41.0,1,1,0,1,45.7680684,-115.5160723
Jefferson County,Idaho,29871,0.0,0,0,0,0,43.80102479999999,-112.3498022
Jerome County,Idaho,24412,25.0,0,1,0,0,42.702266,-114.2867043
Kootenai County,Idaho,165697,396.0,1,0,3,1,47.654857,-116.7162916
Latah County,Idaho,40108,25.0,1,1,0,0,46.8171611,-116.693441
Lemhi County,Idaho,8027,18.0,1,0,0,1,44.9321886,-113.852998
Lewis County,Idaho,3838,0.0,0,0,0,0,46.2651949,-116.4050453
Lincoln County,Idaho,5366,0.0,0,0,0,0,43.0138672,-114.1650584
Madison County,Idaho,39907,69.0,1,0,0,1,43.774080100000006,-111.63041509999998
Minidoka County,Idaho,21039,25.0,1,0,0,1,42.844092,-113.6059588
Nez Perce County,Idaho,40408,145.0,1,1,0,0,46.3959861,-116.8072307
Oneida County,Idaho,4531,11.0,1,0,0,0,42.16286270000001,-112.5703083
Owyhee County,Idaho,11823,0.0,0,0,0,0,42.4677336,-116.1590085
Payette County,Idaho,23951,0.0,0,0,0,0,44.0374651,-116.76511229999998
Power County,Idaho,7681,10.0,1,0,0,1,42.6769078,-112.8869775
Shoshone County,Idaho,12882,25.0,1,0,0,1,47.305486,-115.95831640000002
Teton County,Idaho,12142,13.0,1,0,0,1,43.7647107,-111.2081469
Twin Falls County,Idaho,86878,253.0,2,1,1,0,42.2728777,-114.6971949
Valley County,Idaho,11392,25.0,1,1,0,1,44.7475094,-115.5978843
Washington County,Idaho,10194,25.0,1,0,0,1,44.39868870000001,-116.7400859
Adams County,Illinois,65435,335.0,1,2,0,0,39.97877860000001,-91.2110065
Alexander County,Illinois,5761,0.0,0,0,0,0,37.1801529,-89.35028340000002
Bond County,Illinois,16426,150.0,1,1,0,0,38.8630331,-89.4391416
Boone County,Illinois,53544,0.0,0,1,0,0,42.321246,-88.82355109999997
Brown County,Illinois,6578,0.0,0,0,0,0,39.9498214,-90.7485656
Bureau County,Illinois,32628,25.0,2,1,0,1,41.4016294,-89.5341179
Calhoun County,Illinois,4739,0.0,0,0,0,0,39.13975070000001,-90.6506113
Carroll County,Illinois,14305,0.0,0,0,0,0,42.0647352,-89.9556785
Cass County,Illinois,12147,0.0,0,0,0,0,39.9682127,-90.250722
Champaign County,Illinois,209689,549.0,1,2,1,0,40.1346857,-88.19755579999998
Christian County,Illinois,32304,67.0,2,2,0,0,39.5212598,-89.2829783
Clark County,Illinois,15441,0.0,0,0,0,0,39.3260541,-87.78385259999997
Clay County,Illinois,13184,18.0,1,0,0,1,38.7340694,-88.49106929999998
Clinton County,Illinois,37562,0.0,1,1,0,0,38.5896187,-89.420064
Coles County,Illinois,50621,118.0,1,1,0,0,39.5266741,-88.21849990000003
Cook County,Illinois,5150233,18259.0,25,49,13,6,41.8197385,-87.756525
Crawford County,Illinois,18667,63.0,1,0,0,1,39.0131644,-87.7291001
Cumberland County,Illinois,10766,0.0,0,0,0,0,39.2744299,-88.2423795
DeKalb County,Illinois,104897,191.0,2,2,1,0,41.89034470000001,-88.7713953
De Witt County,Illinois,15638,25.0,0,0,0,1,40.1811468,-88.78618440000002
Douglas County,Illinois,19465,0.0,0,0,0,0,39.7628415,-88.21705159999998
DuPage County,Illinois,922921,1880.0,7,7,0,0,41.8603735,-88.0906873
Edgar County,Illinois,17161,25.0,1,1,0,0,39.6714952,-87.73403640000002
Edwards County,Illinois,6395,0.0,0,0,0,0,38.410254,-88.0584362
Effingham County,Illinois,34008,146.0,1,1,0,0,39.0520902,-88.6029006
Fayette County,Illinois,21336,110.0,1,0,0,1,39.0001282,-89.04302109999998
Ford County,Illinois,12961,67.0,1,1,0,0,40.49809550000001,-88.25529870000003
Franklin County,Illinois,38469,25.0,1,0,0,1,37.9765409,-88.9335327
Fulton County,Illinois,34340,93.0,1,1,0,0,40.4714305,-90.1845556
Gallatin County,Illinois,4828,0.0,0,0,0,0,37.7509507,-88.22645190000001
Greene County,Illinois,12969,286.0,1,1,0,0,39.3573664,-90.3898985
Grundy County,Illinois,51054,89.0,1,1,0,0,41.2747363,-88.41193609999998
Hamilton County,Illinois,8116,25.0,1,0,0,1,38.0619569,-88.53011359999998
Hancock County,Illinois,17708,18.0,1,1,0,0,40.3941712,-91.1458063
Hardin County,Illinois,3821,25.0,1,1,0,0,37.5137015,-88.2675733
Henderson County,Illinois,6646,0.0,0,0,0,0,40.8156124,-90.9104547
Henry County,Illinois,48913,86.0,2,1,0,1,41.3418549,-90.1177442
Iroquois County,Illinois,27114,84.0,1,1,0,0,40.7351265,-87.83092090000002
Jackson County,Illinois,56750,184.0,2,2,0,0,37.7668943,-89.35638449999998
Jasper County,Illinois,9610,0.0,0,0,0,0,39.00824229999999,-88.1552371
Jefferson County,Illinois,37684,187.0,3,1,1,0,38.3010487,-88.9344303
Jersey County,Illinois,21773,49.0,1,0,0,1,39.0848464,-90.3303344
Jo Daviess County,Illinois,21235,25.0,1,0,1,0,42.3506664,-90.1743742
Johnson County,Illinois,12417,0.0,0,0,0,0,37.4501818,-88.8844045
Kane County,Illinois,532403,1101.0,5,4,0,1,41.923434,-88.4248315
Kankakee County,Illinois,109862,468.0,2,2,0,0,41.1253903,-87.848682
Kendall County,Illinois,128990,0.0,0,0,0,0,41.5853584,-88.4319488
Knox County,Illinois,49699,209.0,2,2,0,0,40.920889,-90.2202325
Lake County,Illinois,696535,968.0,6,4,3,1,42.3327033,-87.9939552
LaSalle County,Illinois,108669,0.0,0,0,0,0,41.34748920000001,-88.90118609999998
Lawrence County,Illinois,15678,25.0,1,1,0,0,38.71089979999999,-87.7194375
Lee County,Illinois,34096,80.0,1,1,0,0,41.74590560000001,-89.2888533
Livingston County,Illinois,35648,42.0,1,1,0,0,40.8682487,-88.5631125
Logan County,Illinois,28618,25.0,1,1,0,0,40.1075089,-89.37685390000001
McDonough County,Illinois,29682,95.0,1,0,0,1,40.4376858,-90.6780272
McHenry County,Illinois,307774,343.0,3,3,0,0,42.3294391,-88.4605713
